time_s,acceleration
59.690,0.257301
59.700,0.217647
59.710,0.187058
59.720,0.151638
59.730,0.172493
59.740,0.153516
59.750,0.072310
59.760,-0.008230
59.770,-0.025034
59.780,0.001737
59.790,-0.004887
59.800,-0.027842
59.810,-0.064968
59.820,-0.048834
59.830,-0.053417
59.840,0.003199
59.850,0.037812
59.860,-0.000464
59.870,-0.032801
59.880,-0.033756
59.890,-0.034478
59.900,-0.035328
59.910,-0.082313
59.920,-0.138511
59.930,-0.123573
59.940,-0.097871
59.950,-0.082440
59.960,-0.066937
59.970,-0.078532
59.980,-0.045323
59.990,0.016545
